Sr.No,Name,Price,URL
11,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students ,199,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTg0NTg0NDAzMTYxNTk4OjE2OTI3MTEwODA6c3BfbXRmOjIwMTUzOTYyNDIxNDk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dbags%26qid%3D1692711080%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
12,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ",736,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTg0NTg0NDAzMTYxNTk4OjE2OTI3MTEwODA6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dbags%26qid%3D1692711080%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
13,Wildcraft Unisex Zip Closure Backpack (Green_Free Size) ,"3,499",https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_173?keywords=bags&qid=1692711080&sr=8-173
14,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black) ,"2,400",https://www.amazon.in/Gear-DOUBLE-DECKER-Resistant-Backpack/dp/B0BTJ3WTMV/ref=sr_1_174?keywords=bags&qid=1692711080&sr=8-174
15,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover ","1,199",https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Baby-Pink/dp/B0C3RNFHHV/ref=sr_1_175?keywords=bags&qid=1692711080&sr=8-175
16,GEAR Black and Orange 49 cms Casual Backpack (BKPCARYON0106) ,"1,399",https://www.amazon.in/Black-Orange-Casual-Backpack-BKPCARYON0106/dp/B019HA8AQO/ref=sr_1_176?keywords=bags&qid=1692711080&sr=8-176
17,"TRUE HUMAN® Anti-Theft USB charging port backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys(grey2) ",845,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-Charging-Combination/dp/B09PC2HX6R/ref=sr_1_177?keywords=bags&qid=1692711080&sr=8-177
18,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange ,209,https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_178?keywords=bags&qid=1692711080&sr=8-178
19,"Storite Small Size Army Print Padded Nylon Cross Body Sling bag Office Travel One Side Bag for Men Women (25x19x7cm, GreenGrey) ",675,https://www.amazon.in/Storite-Army-Print-Sling-GreenGrey/dp/B09KNMWWPH/ref=sr_1_179?keywords=bags&qid=1692711080&sr=8-179
20,American Tourister Harp Duffle Bag 52 CM Grey ,614,https://www.amazon.in/American-Tourister-Harp-Duffle-Grey/dp/B0BTHP5LS1/ref=sr_1_180?keywords=bags&qid=1692711080&sr=8-180
21,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ",395,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTg0NTg0NDAzMTYxNTk4OjE2OTI3MTEwODA6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dbags%26qid%3D1692711080%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
